node_a,node_b,score_mean,score_p75,score_max,pair_count,human_action,human_notes
L3_N2123971e,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_N2123971e,L3_Nfc162f8c,-1.0,-1.0,-1.0,1,keep,
L3_N2123971e,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_N4217ca37,-1.0,-1.0,-1.0,2,keep,
L3_N2e5f08e0,L3_N47efd62f,-1.0,-1.0,-1.0,2,keep,
L3_N2e5f08e0,L3_N48dcd88a,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_N56344298,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_N9a4920b0,-1.0,-1.0,-1.0,2,keep,
L3_N2e5f08e0,L3_Na1b5b8e4,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_Na4101ee7,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_Nde73eebf,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_Ndfa51e03,-1.0,-1.0,-1.0,2,keep,
L3_N2e5f08e0,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_N2e5f08e0,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_N47efd62f,-1.0,-1.0,-1.0,2,keep,
L3_N4217ca37,L3_N56344298,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_N8aec14d5,-1.0,-1.0,-1.0,2,keep,
L3_N4217ca37,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_N9a4920b0,-1.0,-1.0,-1.0,2,keep,
L3_N4217ca37,L3_Na1b5b8e4,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_Na4101ee7,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_Nde73eebf,-1.0,-1.0,-1.0,2,keep,
L3_N4217ca37,L3_Ndfa51e03,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_Ne477efa0,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_N4217ca37,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
L3_N43f95e79,L3_N47efd62f,-1.0,-1.0,-1.0,1,keep,
L3_N43f95e79,L3_N56344298,-1.0,-1.0,-1.0,2,keep,
L3_N43f95e79,L3_N6207c89d,-1.0,-1.0,-1.0,2,keep,
L3_N43f95e79,L3_N8aec14d5,-1.0,-1.0,-1.0,2,keep,
L3_N43f95e79,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N43f95e79,L3_N9a4920b0,-1.0,-1.0,-1.0,1,keep,
L3_N43f95e79,L3_Na4101ee7,-1.0,-1.0,-1.0,1,keep,
L3_N43f95e79,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_N43f95e79,L3_Nde73eebf,-1.0,-1.0,-1.0,2,keep,
L3_N43f95e79,L3_Ndfa51e03,-1.0,-1.0,-1.0,2,keep,
L3_N43f95e79,L3_Ne477efa0,-1.0,-1.0,-1.0,2,keep,
L3_N43f95e79,L3_Nf2262c1d,-1.0,-1.0,-1.0,2,keep,
L3_N43f95e79,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_N47efd62f,L3_N56344298,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_N6207c89d,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_N8aec14d5,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_N9a4920b0,-1.0,-1.0,-1.0,2,keep,
L3_N47efd62f,L3_Na4101ee7,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_Nb0e7dd4f,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_Nde73eebf,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_Ndfa51e03,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_Ne477efa0,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_N47efd62f,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
L3_N48dcd88a,L3_N60701309,-1.0,-1.0,-1.0,1,keep,
L3_N48dcd88a,L3_N8283673b,-1.0,-1.0,-1.0,1,keep,
L3_N48dcd88a,L3_N82cdf37d,-1.0,-1.0,-1.0,1,keep,
L3_N48dcd88a,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N48dcd88a,L3_N97559905,-1.0,-1.0,-1.0,2,keep,
L3_N48dcd88a,L3_N9815851a,-1.0,-1.0,-1.0,2,keep,
L3_N48dcd88a,L3_Na1b5b8e4,-1.0,-1.0,-1.0,2,keep,
L3_N48dcd88a,L3_Nc97533ee,-1.0,-1.0,-1.0,2,keep,
L3_N48dcd88a,L3_Nce212504,-1.0,-1.0,-1.0,1,keep,
L3_N48dcd88a,L3_Nde73eebf,-1.0,-1.0,-1.0,1,keep,
L3_N48dcd88a,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_N6207c89d,-1.0,-1.0,-1.0,2,keep,
L3_N56344298,L3_N8283673b,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_N8aec14d5,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_N9a4920b0,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_Na4101ee7,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_Nbccd8d12,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_Nce212504,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_Nde73eebf,-1.0,-1.0,-1.0,2,keep,
L3_N56344298,L3_Ndfa51e03,-1.0,-1.0,-1.0,2,keep,
L3_N56344298,L3_Ne477efa0,-1.0,-1.0,-1.0,2,keep,
L3_N56344298,L3_Nf2262c1d,-1.0,-1.0,-1.0,2,keep,
L3_N56344298,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_N56344298,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_N60701309,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N60701309,L3_N9815851a,-1.0,-1.0,-1.0,1,keep,
L3_N60701309,L3_Na4101ee7,-1.0,-1.0,-1.0,1,keep,
L3_N60701309,L3_Nb0e7dd4f,-1.0,-1.0,-1.0,1,keep,
L3_N60701309,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_N60701309,L3_Neafdb444,-1.0,-1.0,-1.0,2,keep,
L3_N60701309,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_N6207c89d,L3_N8aec14d5,-1.0,-1.0,-1.0,1,keep,
L3_N6207c89d,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N6207c89d,L3_Na4101ee7,-1.0,-1.0,-1.0,1,keep,
L3_N6207c89d,L3_Nbccd8d12,-1.0,-1.0,-1.0,1,keep,
L3_N6207c89d,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_N6207c89d,L3_Nde73eebf,-1.0,-1.0,-1.0,1,keep,
L3_N6207c89d,L3_Ndfa51e03,-1.0,-1.0,-1.0,1,keep,
L3_N6207c89d,L3_Ne477efa0,-1.0,-1.0,-1.0,2,keep,
L3_N6207c89d,L3_Nf2262c1d,-1.0,-1.0,-1.0,2,keep,
L3_N6207c89d,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_N65606e29,L3_N70eeee1d,-1.0,-1.0,-1.0,2,keep,
L3_N65606e29,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N65606e29,L3_Na4101ee7,-1.0,-1.0,-1.0,2,keep,
L3_N65606e29,L3_Nc92a3618,-1.0,-1.0,-1.0,2,keep,
L3_N65606e29,L3_Nd290d812,-1.0,-1.0,-1.0,2,keep,
L3_N70eeee1d,L3_Na4101ee7,-1.0,-1.0,-1.0,1,keep,
L3_N70eeee1d,L3_Nd290d812,-1.0,-1.0,-1.0,1,keep,
L3_N70eeee1d,L3_Nfc162f8c,-1.0,-1.0,-1.0,2,keep,
L3_N8283673b,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N8283673b,L3_Na1b5b8e4,-1.0,-1.0,-1.0,2,keep,
L3_N8283673b,L3_Nbccd8d12,-1.0,-1.0,-1.0,1,keep,
L3_N8283673b,L3_Nc3d125b3,-1.0,-1.0,-1.0,1,keep,
L3_N8283673b,L3_Nc97533ee,-1.0,-1.0,-1.0,2,keep,
L3_N8283673b,L3_Nce212504,-1.0,-1.0,-1.0,2,keep,
L3_N8283673b,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_N82cdf37d,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N82cdf37d,L3_N97559905,-1.0,-1.0,-1.0,2,keep,
L3_N82cdf37d,L3_Na1b5b8e4,-1.0,-1.0,-1.0,1,keep,
L3_N82cdf37d,L3_Nc92a3618,-1.0,-1.0,-1.0,2,keep,
L3_N82cdf37d,L3_Nd290d812,-1.0,-1.0,-1.0,2,keep,
L3_N82cdf37d,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_N8aec14d5,L3_N8b934feb,-1.0,-1.0,-1.0,1,keep,
L3_N8aec14d5,L3_Na1b5b8e4,-1.0,-1.0,-1.0,1,keep,
L3_N8aec14d5,L3_Nbccd8d12,-1.0,-1.0,-1.0,1,keep,
L3_N8aec14d5,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_N8aec14d5,L3_Nde73eebf,-1.0,-1.0,-1.0,2,keep,
L3_N8aec14d5,L3_Ndfa51e03,-1.0,-1.0,-1.0,2,keep,
L3_N8aec14d5,L3_Ne477efa0,-1.0,-1.0,-1.0,2,keep,
L3_N8aec14d5,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_N8aec14d5,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_N9815851a,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_N9a4920b0,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Na1b5b8e4,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Na4101ee7,-1.0,-1.0,-1.0,2,keep,
L3_N8b934feb,L3_Nb0e7dd4f,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Nbccd8d12,-1.0,-1.0,-1.0,2,keep,
L3_N8b934feb,L3_Nc97533ee,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Nce212504,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Nd290d812,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Nd3c80123,-1.0,-1.0,-1.0,2,keep,
L3_N8b934feb,L3_Nde73eebf,-1.0,-1.0,-1.0,2,keep,
L3_N8b934feb,L3_Ndfa51e03,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Ne477efa0,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Neafdb444,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_N8b934feb,L3_Nf3b017a0,-1.0,-1.0,-1.0,2,keep,
L3_N8b934feb,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_N97559905,L3_N9815851a,-1.0,-1.0,-1.0,2,keep,
L3_N97559905,L3_Nc3d125b3,-1.0,-1.0,-1.0,1,keep,
L3_N97559905,L3_Nc92a3618,-1.0,-1.0,-1.0,2,keep,
L3_N97559905,L3_Nd290d812,-1.0,-1.0,-1.0,1,keep,
L3_N9815851a,L3_Na1b5b8e4,-1.0,-1.0,-1.0,2,keep,
L3_N9815851a,L3_Nc97533ee,-1.0,-1.0,-1.0,1,keep,
L3_N9815851a,L3_Nde73eebf,-1.0,-1.0,-1.0,2,keep,
L3_N9815851a,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_N9a4920b0,L3_Nde73eebf,-1.0,-1.0,-1.0,1,keep,
L3_N9a4920b0,L3_Ndfa51e03,-1.0,-1.0,-1.0,1,keep,
L3_N9a4920b0,L3_Ne477efa0,-1.0,-1.0,-1.0,1,keep,
L3_N9a4920b0,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_N9a4920b0,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
L3_Na1b5b8e4,L3_Nbccd8d12,-1.0,-1.0,-1.0,2,keep,
L3_Na1b5b8e4,L3_Nce212504,-1.0,-1.0,-1.0,1,keep,
L3_Na1b5b8e4,L3_Nd3c80123,-1.0,-1.0,-1.0,2,keep,
L3_Na1b5b8e4,L3_Nde73eebf,-1.0,-1.0,-1.0,1,keep,
L3_Na1b5b8e4,L3_Ndfa51e03,-1.0,-1.0,-1.0,1,keep,
L3_Na1b5b8e4,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nb0e7dd4f,-1.0,-1.0,-1.0,2,keep,
L3_Na4101ee7,L3_Nbccd8d12,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nc3d125b3,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nc92a3618,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nce212504,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nd290d812,-1.0,-1.0,-1.0,2,keep,
L3_Na4101ee7,L3_Nd3c80123,-1.0,-1.0,-1.0,2,keep,
L3_Na4101ee7,L3_Nde73eebf,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Neafdb444,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nfc162f8c,-1.0,-1.0,-1.0,1,keep,
L3_Na4101ee7,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
L3_Nb0e7dd4f,L3_Nd290d812,-1.0,-1.0,-1.0,1,keep,
L3_Nb0e7dd4f,L3_Nd3c80123,-1.0,-1.0,-1.0,2,keep,
L3_Nb0e7dd4f,L3_Neafdb444,-1.0,-1.0,-1.0,1,keep,
L3_Nb0e7dd4f,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_Nb0e7dd4f,L3_Nfc162f8c,-1.0,-1.0,-1.0,1,keep,
L3_Nbccd8d12,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_Nbccd8d12,L3_Nde73eebf,-1.0,-1.0,-1.0,1,keep,
L3_Nbccd8d12,L3_Ndfa51e03,-1.0,-1.0,-1.0,2,keep,
L3_Nbccd8d12,L3_Ne477efa0,-1.0,-1.0,-1.0,2,keep,
L3_Nbccd8d12,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_Nbccd8d12,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_Nc3d125b3,L3_Nce212504,-1.0,-1.0,-1.0,1,keep,
L3_Nc3d125b3,L3_Nd290d812,-1.0,-1.0,-1.0,1,keep,
L3_Nc3d125b3,L3_Neafdb444,-1.0,-1.0,-1.0,1,keep,
L3_Nc3d125b3,L3_Nfc162f8c,-1.0,-1.0,-1.0,1,keep,
L3_Nc92a3618,L3_Nd290d812,-1.0,-1.0,-1.0,2,keep,
L3_Nc92a3618,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_Nc97533ee,L3_Nf3b017a0,-1.0,-1.0,-1.0,2,keep,
L3_Nce212504,L3_Nd3c80123,-1.0,-1.0,-1.0,1,keep,
L3_Nce212504,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_Nd290d812,L3_Neafdb444,-1.0,-1.0,-1.0,1,keep,
L3_Nd290d812,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_Nd3c80123,L3_Nde73eebf,-1.0,-1.0,-1.0,2,keep,
L3_Nd3c80123,L3_Neafdb444,-1.0,-1.0,-1.0,1,keep,
L3_Nd3c80123,L3_Nf2262c1d,-1.0,-1.0,-1.0,1,keep,
L3_Nd3c80123,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_Nd3c80123,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
L3_Nde73eebf,L3_Ndfa51e03,-1.0,-1.0,-1.0,2,keep,
L3_Nde73eebf,L3_Ne477efa0,-1.0,-1.0,-1.0,2,keep,
L3_Nde73eebf,L3_Nf2262c1d,-1.0,-1.0,-1.0,2,keep,
L3_Nde73eebf,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_Ndfa51e03,L3_Ne477efa0,-1.0,-1.0,-1.0,2,keep,
L3_Ndfa51e03,L3_Nf2262c1d,-1.0,-1.0,-1.0,2,keep,
L3_Ndfa51e03,L3_Nf3b017a0,-1.0,-1.0,-1.0,1,keep,
L3_Ndfa51e03,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_Ne477efa0,L3_Nf2262c1d,-1.0,-1.0,-1.0,2,keep,
L3_Ne477efa0,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_Neafdb444,L3_Nfc162f8c,-1.0,-1.0,-1.0,1,keep,
L3_Nf2262c1d,L3_Nff8b1407,-1.0,-1.0,-1.0,2,keep,
L3_Nf3b017a0,L3_Nff8b1407,-1.0,-1.0,-1.0,1,keep,
